apps/dataent/dataent/core/doctype/file/test_file.py +81,Test_Folder,Test_Folder
apps/dataent/dataent/public/js/dataent/ui/toolbar/modules_select.js +50,Icons,kuvakkeet
apps/dataent/dataent/website/doctype/web_form/web_form.py +362,You are not allowed to update this Web Form Document,Sinulla ei ole valtuutusta päivittää Verkkosivun Lomakkeen asiakirjaa
apps/dataent/dataent/core/page/usage_info/usage_info.html +31,Emails,sähköpostit
apps/dataent/dataent/core/report/feedback_ratings/feedback_ratings.js +26,Please select Document Type first,Valitse Document Type ensin
apps/dataent/dataent/integrations/oauth2.py +108,Please set Base URL in Social Login Key for Dataent,Aseta Base-URL-osoite Dataent-palvelun yhteiskunnalliseen kirjautumistunnukseen
DocType: About Us Settings,About Us Settings,Tietoa meistä asetukset
DocType: Website Settings,Website Theme,Verkkosivuston ulkoasuteema
DocType: User,Api Access,Api Access
DocType: DocField,In List View,luettelonäkymänä
DocType: Email Account,Use TLS,Käytä TLS:ää
apps/dataent/dataent/email/smtp.py +24,Invalid login or password,virheellinen kirjautuminen tai salasana
apps/dataent/dataent/core/doctype/data_import/data_import.js +69,Download Template,lataa mallipohja
apps/dataent/dataent/config/setup.py +254,Add custom javascript to forms.,lisää omia javascript lomakkeisiin/muotoihin
,Role Permissions Manager,Roolien oikeuksienhallinta
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +117,Name of the new Print Format,nimeä uusi tulostusmuoto
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +970,Toggle Sidebar,Vaihda sivupalkki
DocType: Data Migration Run,Pull Insert,Vedä Insert
apps/dataent/dataent/public/js/dataent/form/controls/attach.js +60,Clear Attachment,Clear Attachment
apps/dataent/dataent/core/doctype/data_import/exporter.py +270,Mandatory:,Pakollinen:
DocType: Chat Message,Mentions,mainitsee
DocType: Chat Room,Chat Room,Chattihuone
DocType: Chat Profile,Conversation Tones,Keskustelutäänet
DocType: Property Setter,New value to be set,Uusi arvo asetettava
DocType: Notification,Days Before or After,päivää ennen tai jälkeen
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +73,Next Date's day and Repeat on Day of Month must be equal,Seuraava Päivämäärä päivä ja Toista kuukauden päivä on oltava sama
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +34,Select Document Types to set which User Permissions are used to limit access.,"Valitse asiakirjan tyypit, joille haluat asettaa käyttäjän käyttöoikeus rajoituksia"
DocType: Website Settings,HTML Header & Robots,HTML Ylä- ja robotit
DocType: User Permission,User Permission,Käyttöoikeus
apps/dataent/dataent/config/website.py +32,Blog,Blogi
apps/dataent/dataent/integrations/doctype/ldap_settings/ldap_settings.py +37,LDAP Not Installed,LDAP ei ole asennettu
DocType: Workflow State,hand-right,käsi-oikea
DocType: Website Settings,Subdomain,Alitoimialue
apps/dataent/dataent/config/integrations.py +68,Settings for OAuth Provider,Asetukset OAuth Provider
apps/dataent/dataent/public/js/dataent/form/workflow.js +37,Current status,nykyinen tila
DocType: Web Form,Allow Delete,Salli Poista
DocType: Notification,Message Examples,Message Esimerkit
DocType: Web Form,Login Required,kirjautuminen vaaditaan
apps/dataent/dataent/config/website.py +42,Write titles and introductions to your blog.,Kirjoita otsikot ja esittäytyminen blogiisi.
DocType: Email Account,Email Login ID,Sähköposti-tunnusta
apps/dataent/dataent/templates/pages/integrations/payment-cancel.html +3,Payment Cancelled,Maksu peruutettu
,Addresses And Contacts,Osoitteet ja yhteystiedot
apps/dataent/dataent/core/doctype/data_import/data_import.js +96,Please select document type first.,Valitse ensin asiakirjatyyppi.
apps/dataent/dataent/core/doctype/error_log/error_log_list.js +12,Clear Error Logs,Clear Error Lokit
apps/dataent/dataent/templates/emails/feedback_request_url.html +2,Please select a rating,Valitse arvio
apps/dataent/dataent/core/doctype/user/user.js +103,Reset OTP Secret,Palauta OTP-salaisuus
DocType: Email Account,Notify if unreplied for (in mins),Ilmoita jos ketjut varten (in min)
apps/dataent/dataent/public/js/dataent/list/list_renderer.js +570,2 days ago,2 päivää sitten
apps/dataent/dataent/config/website.py +47,Categorize blog posts.,luokittele blogikirjoituksia
DocType: Workflow State,Time,Aika
DocType: DocField,Attach,Liitä
apps/dataent/dataent/core/doctype/doctype/doctype.py +635,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} ei ole kelvollinen fieldname kuvio. Sen pitäisi olla {{FIELD_NAME}}.
DocType: Feedback Trigger,Send Feedback Request only if there is at least one communication is available for the document.,Lähetä palautekysely vain jos dokumentille on tehty kirjauksia.
DocType: Custom Role,Permission Rules,Käyttöoikeus säännöt
DocType: Braintree Settings,Public Key,Julkinen avain
DocType: GSuite Settings,GSuite Settings,GSuite Asetukset
DocType: Address,Links,Linkit
apps/dataent/dataent/core/doctype/data_export/data_export.js +38,Please select the Document Type.,Valitse asiakirjatyyppi.
apps/dataent/dataent/model/base_document.py +405,Value missing for,Arvo puuttuu
apps/dataent/dataent/public/js/dataent/views/treeview.js +183,Add Child,lisää alasidos
apps/dataent/dataent/model/delete_doc.py +176,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Vahvistettua tietuetta ei voi poistaa.
DocType: GSuite Templates,Template Name,Mallin nimi
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +133,new type of document,uudentyyppinen asiakirja
DocType: Communication,Read,Luettu
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Roolien oikeudet sivuilla ja raporteilla
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +460,Align Value,Kohdista Arvo
apps/dataent/dataent/www/update-password.html +14,Old Password,Vanha Salasana
apps/dataent/dataent/website/doctype/blog_post/blog_post.py +106,Posts by {0},Viestit käyttäjältä {0}
apps/dataent/dataent/core/doctype/report/report.js +9,"To format columns, give column labels in the query.","Jos haluat muotoilla sarakkeita, anna nimi saraketunnisteelle"
apps/dataent/dataent/chat/doctype/chat_room/chat_room.py +65,Direct room with {other} already exists.,"Suora huone, jossa {other} on jo olemassa."
DocType: Has Domain,Has Domain,on Domain
apps/dataent/dataent/core/page/desktop/desktop.js +190,Hide,Piilottaa
apps/dataent/dataent/www/login.html +55,Don't have an account? Sign up,Ei ole tiliä? Rekisteröidy
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +632,Cannot remove ID field,ID-kenttää ei voi poistaa
apps/dataent/dataent/core/doctype/doctype/doctype.py +827,{0}: Cannot set Assign Amend if not Submittable,{0}: Ei voi asettaa korjausta ellei ole vahvistettavissa
DocType: Address,Bihar,Biharin
DocType: Activity Log,Link DocType,Linkki-tietuetyyppi
apps/dataent/dataent/public/js/dataent/chat.js +1696,You don't have any messages yet.,Sinulla ei ole vielä viestejä.
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +76,Remove all customizations?,Poista kaikki muokkaukset?
DocType: Website Slideshow,Slideshow Name,Diaesitys nimi
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/dataent/dataent/public/js/dataent/form/save.js +15,Cancelling,peruutetaan
DocType: DocType,Allow Rename,Salli Nimeä
apps/dataent/dataent/model/db_query.py +200,Cannot use sub-query or function in fields,Kentän alikyselyä tai toimintoa ei voi käyttää
DocType: Activity Log,Full Name,Koko nimi
apps/dataent/dataent/public/js/dataent/list/list_filter.js +102,Duplicate Filter Name,Kopioi suodatin nimi
DocType: DocType,Child Tables are shown as a Grid in other DocTypes.,alataulukot näytetään muissa tietuetyypeissä ruudukkona
DocType: Chat Room User,Chat Room User,Chat-huoneen käyttäjä
apps/dataent/dataent/model/workflow.py +38,Workflow State not set,Työnkulun tilaa ei asetettu
apps/dataent/dataent/www/404.html +23,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Etsimääsi sivua ei löytynyt. Saatoit kirjoittaa väärän osoitteen, tai sivua jota etsit ei enää ole olemassa."
apps/dataent/dataent/www/404.html +26,Error Code: {0},Virhekoodi: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","luettelosivun kuvaus, tekstimuodossa, vain muutama rivi (max 140 merkkiä)"
DocType: Workflow,Allow Self Approval,Salli itseluottamus
apps/dataent/dataent/templates/pages/integrations/stripe_checkout.html +27,John Doe,John Doe
DocType: DocType,Name Case,Name Case
apps/dataent/dataent/public/js/dataent/form/share.js +27,Shared with everyone,Jaettu kaikkien kanssa
apps/dataent/dataent/model/base_document.py +401,Data missing in table,taulukon tietoja puuttuu
DocType: Web Form,Success URL,menestys URL
DocType: Email Account,Append To,liitä
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +859,Fixed height,Kiinteä korkeus
DocType: Workflow Document State,Only Allow Edit For,Vain Salli Edit For
apps/dataent/dataent/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +108,Mandatory field: {0},Pakollinen kenttä: {0}
apps/dataent/dataent/templates/includes/comments/comments.html +35,Your Name,Nimesi
apps/dataent/dataent/templates/pages/integrations/gcalendar-success.html +3,Connection Success,Yhteyden onnistuminen
DocType: DocType,InnoDB,InnoDB
DocType: File,Is Folder,On Folder
,Feedback Ratings,Palaute Arviot
DocType: DocType,DocType,Tietuetyyppi
DocType: Website Theme,"If image is selected, color will be ignored.",mikäli kuva on valittuna väri ohitetaan
DocType: User,Mute Sounds,Mute Sounds
DocType: Top Bar Item,Top Bar Item,Ylävalikko tuote
DocType: Auto Repeat,SUB-,SUB-
apps/dataent/dataent/utils/csvutils.py +53,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Tuntematon koodaus. kokeiltu utf-8, windows-1250, windows-1252."
apps/dataent/dataent/printing/doctype/print_style/print_style.py +15,Standard Print Style cannot be changed. Please duplicate to edit.,Normaalia tulostustyyliä ei voi muuttaa. Kopioi muokkaus.
DocType: Website Settings,Robots.txt,robots.txt
apps/dataent/dataent/core/doctype/user/user.py +191,Sorry! Sharing with Website User is prohibited.,Verkkosivun käyttäjän kanssa jakaminen on kielletty
apps/dataent/dataent/public/js/dataent/roles_editor.js +30,Add all roles,Lisää kaikki roolit
DocType: Website Theme,Bootstrap Theme,Bootstrap-teema
apps/dataent/dataent/templates/includes/contact.js +15,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Ole hyvä ja syötä sähköpostiosoite sekä viesti, jotta voimme vastata sinulle!"
apps/dataent/dataent/email/smtp.py +203,Could not connect to outgoing email server,lähtevän sähköpostin palvelimeen ei saatu yhteyttä
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +188,Thank you for your interest in subscribing to our updates,Kiitos päivityksen tilaamisesta
DocType: Braintree Settings,Payment Gateway Name,Maksun yhdyskäytävän nimi
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_view.js +252,Custom Column,Mukautettu sarake
DocType: Workflow State,resize-full,"kokoa, täysi"
DocType: Workflow State,off,pois
apps/dataent/dataent/public/js/dataent/ui/capture.js +168,Retake,uusintaotos
apps/dataent/dataent/desk/query_report.py +30,Report {0} is disabled,Raportti {0} on poistettu käytöstä
DocType: Activity Log,Core,sisus
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +79,Set Permissions,Set käyttöoikeudet
DocType: DocField,Set non-standard precision for a Float or Currency field,Aseta erikois virtaus tai valuutta kenttä
DocType: Email Account,Ignore attachments over this size,ohita tätä kokoa suuremmat liitteet
DocType: Address,Preferred Billing Address,Suositeltu laskutusosoite
apps/dataent/dataent/model/workflow.py +134,Workflow State {0} is not allowed,Työnkulun tila {0} ei ole sallittua
apps/dataent/dataent/database.py +295,Too many writes in one request. Please send smaller requests,"Liian paljon kirjoitusta yhteen pyytöön, lähetä lyhyempi pyyntö"
apps/dataent/dataent/core/doctype/version/version_view.html +8,Values Changed,arvot Muuttunut
DocType: Workflow State,arrow-up,arrow-up
DocType: OAuth Bearer Token,Expires In,Vanhenee
DocType: DocField,Allow on Submit,Salli vahvistuksessa
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Poikkeus Tyyppi
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +606,Pick Columns,Valitse sarakkeet
DocType: Web Page,Add code as &lt;script&gt;,Lisää koodi
DocType: Webhook,Headers,otsikot
apps/dataent/dataent/integrations/doctype/dropbox_settings/dropbox_settings.js +35,Please enter values for App Access Key and App Secret Key,Anna arvot App Access Key ja App salainen avain
DocType: Web Form,Accept Payment,Hyväksy Maksu
apps/dataent/dataent/config/core.py +62,A log of request errors,Loki virheellisistä pyynnöistä
DocType: Report,Letter Head,Kirjelomake
DocType: DocType,Quick Entry,käytä pikasyöttöä
DocType: Web Form,Button Label,Painikkeen teksti
DocType: Website Theme,UPPERCASE,ISOIKSI
apps/dataent/dataent/public/js/dataent/list/list_view.js +849,{0} items selected,{0} valittua kohdetta
apps/dataent/dataent/email/doctype/email_queue/email_queue_list.js +16,Suspend Sending,keskeyttää lähettäminen
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_layout.html +3,Drag elements from the sidebar to add. Drag them back to trash.,"lisää siirtämällä elementit sivuvalikosta lisätä, voit vedä niitä takaisin roskakoriin"
DocType: Workflow State,resize-small,kokoa-small
DocType: Address,Postal Code,Postikoodi
apps/dataent/dataent/core/doctype/communication/communication.js +106,Relink Communication,linkitä uudelleen Communication
apps/dataent/dataent/www/third_party_apps.html +58,No Active Sessions,Ei aktiivisia istuntoja
DocType: Top Bar Item,Right,Oikea
DocType: User,User Type,Käyttäjätyyppi
DocType: Prepared Report,Ref Report DocType,Ref Raportti DocType
apps/dataent/dataent/email/doctype/auto_email_report/auto_email_report.js +65,Click table to edit,Klikkaa taulukon muokata
DocType: GCalendar Settings,Client ID,asiakastunnuksen
DocType: Async Task,Reference Doc,Viite Doc
DocType: Communication,Keep a track of all communications,seuraa kaikkea kommunikaatiota
apps/dataent/dataent/desk/form/save.py +34,Did not save,ei ole tallennettu
DocType: Property Setter,Property,Omaisuus
DocType: Email Account,Yandex.Mail,Yandex.Mail
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +366,Chart Type,Kaaviotyyppi
DocType: Website Slideshow,"Note: For best results, images must be of the same size and width must be greater than height.",huom: saat parhaan lopputuloksen mikäli kuvat ovat samaa kokoa ja leveys on suurempi kuin korkeus
DocType: DocType,Auto Name,Auto Name
apps/dataent/dataent/utils/password_strength.py +125,Avoid sequences like abc or 6543 as they are easy to guess,"Vältä sekvenssit kuten abc tai 6543, koska ne on helppo arvata"
apps/dataent/dataent/public/js/dataent/request.js +142,Please try again,Yritä uudelleen
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +63,Option 3,Vaihtoehto 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,muokkaa
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +229,Permissions can be managed via Setup &gt; Role Permissions Manager,"Oikeuksia hallitaan kohdassa asetukset &gt; roolit, käyttöoikeushallinta"
DocType: Website Settings,Chat Operators,Chat-operaattorit
DocType: Contact Us Settings,Pincode,PIN koodi
apps/dataent/dataent/core/doctype/data_import/importer.py +105,Please make sure that there are no empty columns in the file.,"Varmista, ettei tyhjiä sarakkeita tiedostoon."
apps/dataent/dataent/utils/oauth.py +184,Please ensure that your profile has an email address,"Varmista, että profiilisi on sähköpostiosoite"
apps/dataent/dataent/public/js/dataent/model/create_new.js +288,You have unsaved changes in this form. Please save before you continue.,Tekemiäsi muutoksia ei ole tallennettu. Tallenna ennen kuin jatkat.
DocType: Address,Telangana,Telangana
apps/dataent/dataent/core/doctype/doctype/doctype.py +549,Default for {0} must be an option,oletus {0}:lle tulee olla vaihtoehto
DocType: Tag Doc Category,Tag Doc Category,Tag Doc -kategoria
DocType: User,User Image,Käyttäjän kuva
apps/dataent/dataent/email/queue.py +341,Emails are muted,sähköpostit on mykistetty
apps/dataent/dataent/config/integrations.py +88,Google Services,Google-palvelut
apps/dataent/dataent/public/js/dataent/form/grid_row_form.js +64,Ctrl + Up,Ctrl + ylös
DocType: Website Theme,Heading Style,otsikko tyyli
apps/dataent/dataent/utils/data.py +640,1 weeks ago,1 viikko sitten
DocType: Communication,Error,virhe
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.js +129,Please setup a message first,Aseta ensin viesti
DocType: Auto Repeat,End Date,päättymispäivä
DocType: Data Import,Ignore encoding errors,Ohita koodausvirheet
DocType: Chat Profile,Notifications,ilmoitukset
DocType: DocField,Column Break,sarakkeenvaihto
DocType: Event,Thursday,Torstai
apps/dataent/dataent/utils/response.py +153,You don't have permission to access this file,Sinulla ei ole lupaa käyttää tätä tiedostoa
apps/dataent/dataent/core/doctype/user/user.js +201,Save API Secret: ,Tallenna API-salaisuus:
apps/dataent/dataent/model/document.py +746,Cannot link cancelled document: {0},Ei voi linkittää peruttua dokumenttia: {0}
apps/dataent/dataent/core/doctype/report/report.py +30,Cannot edit a standard report. Please duplicate and create a new report,Ei voi muokata vakioraportti. Ole hyvä päällekkäisiä ja luoda uuden raportin
apps/dataent/dataent/contacts/doctype/address/address.py +59,"Company is mandatory, as it is your company address","Yhtiö on pakollista, koska se on yrityksen osoite"
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +698,"For example: If you want to include the document ID, use {0}",Esim: Mikäli haluat sisällyttää asiakirjan tunnuksen käytä {0}
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +600,Select Table Columns for {0},Valitse taulukon sarakkeet {0}
DocType: Custom Field,Options Help,"vaihtoehdo, ohjeet"
DocType: Footer Item,Group Label,Nimike
DocType: Kanban Board,Kanban Board,Kanban Board
DocType: DocField,Report Hide,piilota raportti
apps/dataent/dataent/public/js/dataent/views/treeview.js +17,Tree view not available for {0},Puunäkymä ole käytettävissä {0}
DocType: DocType,Restrict To Domain,Rajoita Domain
DocType: Domain,Domain,Toimiala
DocType: Custom Field,Label Help,Nimikeohje
DocType: Workflow State,star-empty,tähtimerkki-tyhjä
apps/dataent/dataent/utils/password_strength.py +141,Dates are often easy to guess.,Päivämäärät ovat usein helppo arvata.
apps/dataent/dataent/public/js/dataent/form/workflow.js +41,Next actions,Seuraava toimet
apps/dataent/dataent/email/doctype/notification/notification.py +68,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Vakioilmoitusta ei voi muokata. Muokkaa, poista tämä käytöstä ja kopioi se"
DocType: Workflow State,ok,ok
apps/dataent/dataent/public/js/dataent/ui/comment.js +226,Submit Review,Lähetä arvostelu
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Arvot päivittyvät tapahtumissa automaattisesti, on hyödyllistä rajoittaa tapahtumien käyttäjien käyttöoikeudet siltä osin mikä osa sisältää näitä arvoja"
apps/dataent/dataent/twofactor.py +312,Verfication Code,Verification Code
apps/dataent/dataent/templates/emails/recurring_document_failed.html +10,for generating the recurring,toistuvan
DocType: Webhook,Webhook Request,Webhook-pyyntö
apps/dataent/dataent/model/rename_doc.py +435,** Failed: {0} to {1}: {2},** Epäonnistui: {0} on {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Kartoitustyyppi
apps/dataent/dataent/public/js/dataent/ui/upload.html +4,Browse,selaa
apps/dataent/dataent/utils/password_strength.py +39,"No need for symbols, digits, or uppercase letters.","Ei tarvetta symboleja, numeroita tai isoja kirjaimia."
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +56,Add custom field Auto Repeat in the doctype {0},Lisää mukautettu kenttä Automaattinen toisto dokumentointityyppiin {0}
DocType: DocField,Currency,Valuutta
apps/dataent/dataent/templates/includes/comments/comments.py +50,View it in your browser,Näytä se selaimessa
apps/dataent/dataent/templates/includes/search_box.html +11,Clear Search,Tyhjennä haku
DocType: Async Task,Running,Running
DocType: DocType,Track Views,Raidanäkymät
apps/dataent/dataent/core/doctype/user/user.js +94,Reset Password,Nollaa salasana
apps/dataent/dataent/email/doctype/email_group/email_group.py +102,Please Upgrade to add more than {0} subscribers,Ole hyvä ja päivitä lisätä yli {0} tilaajien
DocType: Workflow State,hand-left,käsi-vasen
DocType: Data Import,If you are updating/overwriting already created records.,Jos päivität / korvaa jo luotuja tietueita.
apps/dataent/dataent/core/doctype/doctype/doctype.py +562,Fieldtype {0} for {1} cannot be unique,Kenttätyyppi {0} on {1} ei voi olla uniikki
apps/dataent/dataent/public/js/dataent/list/list_filter.js +35,Is Global,On maailmanlaajuinen
DocType: Email Account,Use SSL,Käytä SSL:ää
DocType: Workflow State,play-circle,Play-ympyrä
apps/dataent/dataent/public/js/dataent/form/layout.js +502,"Invalid ""depends_on"" expression",Virheellinen &quot;depend_on&quot; -ilmaus
apps/dataent/dataent/public/js/dataent/chat.js +1617,Group Name,Ryhmän nimi
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +82,Select Print Format to Edit,Valitse muokattava tulostusmuoto
DocType: Address,Shipping,Toimitus
DocType: Workflow State,circle-arrow-down,kierrä-nuoli-alas
apps/dataent/dataent/config/desk.py +38,Private and public Notes.,Yksityinen ja julkinen Notes.
DocType: DocField,Datetime,Päiväysaika
apps/dataent/dataent/www/feedback.py +45,Expired link,Vanhentunut linkki
apps/dataent/dataent/templates/includes/login/login.js +187,Not a valid user,Ei kelvollinen käyttäjä
apps/dataent/dataent/templates/includes/comments/comments.html +101,Please enter a valid email address.,Ole hyvä ja syötä toimiva sähköpostiosoite.
DocType: Workflow State,arrow-right,arrow-right
DocType: Workflow State,Workflow state represents the current state of a document.,Työketjun vaihe esittää dokumentin vaihetta
apps/dataent/dataent/utils/oauth.py +173,Token is missing,Token puuttuu
apps/dataent/dataent/public/js/dataent/misc/utils.js +526,Note: Changing the Page Name will break previous URL to this page.,Huom muuttaminen Sivun nimi murtuu edellinen URL tälle sivulle.
apps/dataent/dataent/utils/file_manager.py +257,Removed {0},Poistettu {0}
DocType: SMS Settings,SMS Settings,Tekstiviesti asetukset
DocType: Company History,Highlight,kohokohta
DocType: OAuth Provider Settings,Force,Pakottaa
DocType: DocField,Fold,Taitos
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +668,Ascending,Nouseva
apps/dataent/dataent/printing/doctype/print_format/print_format.py +19,Standard Print Format cannot be updated,perustulostus lomaketta ei voi päivittää
apps/dataent/dataent/desk/page/setup_wizard/install_fixtures.py +16,Miss,neiti
apps/dataent/dataent/public/js/dataent/model/model.js +585,Please specify,Ilmoitathan
DocType: Communication,Bot,Robotti
DocType: Help Article,Help Article,Ohje artikla
DocType: Page,Page Name,Sivun nimi
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +206,Help: Field Properties,"kentän ominaisuudet, ohje"
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +622,Also adding the dependent currency field {0},Lisäksi lisätään riippuva valuuttakenttä {0}
apps/dataent/dataent/core/doctype/file/file.js +27,Unzip,avata jnk vetoketju
apps/dataent/dataent/model/document.py +1081,Incorrect value in row {0}: {1} must be {2} {3},virheellinen arvo rivillä {0}: {1} täytyy olla {2} {3}
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +69,Submitted Document cannot be converted back to draft. Transition row {0},Vahvistettua dokumenttia ei voi muuttaa takaisin luonnokseksi. Tapahtuman rivi {0}
apps/dataent/dataent/config/integrations.py +98,Configure your google calendar integration,Määritä googlen kalenteriintegraatio
apps/dataent/dataent/desk/reportview.py +228,Deleting {0},Poistaminen {0}
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_start.html +2,Select an existing format to edit or start a new format.,Valitse olemassaoleva muoto muokataksesi tai tehdäksesi uuden muodon
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Ohitettu IP-osoitteen tarkistus Jos kaksi tekijän tunnusta on käytössä
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +40,Created Custom Field {0} in {1},oma kenttä {0} luotu {1}:ssa
DocType: System Settings,Time Zone,Aikavyöhyke
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +51,Special Characters are not allowed,Erikoismerkit eivät ole sallittuja
DocType: Communication,Relinked,Relinked
DocType: Print Settings,Compact Item Print,Compact Tuote Tulosta
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Uudelleenohjausosoite
DocType: SMS Settings,Enter url parameter for receiver nos,syötä url parametrin vastaanottonro
apps/dataent/dataent/templates/emails/recurring_document_failed.html +6,and uncheck Disabled in the Auto Repeat document,ja poista käytöstä Autom. toisto -asiakirjasta Poista käytöstä
DocType: Chat Profile,Online,Online
apps/dataent/dataent/email/doctype/email_queue/email_queue.py +26,Only Administrator can delete Email Queue,Vain pääkäyttäjä voi poistaa Sähköposti Jonon
apps/dataent/dataent/contacts/doctype/address_template/address_template.py +20,Setting this Address Template as default as there is no other default,"Tämä osoite mallipohjaa on asetettu oletukseksi, sillä muuta pohjaa ei ole valittu"
DocType: Workflow State,Home,Siirry etusivulle
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Käyttäjä voi kirjautua sisään käyttämällä sähköpostiosoitetta tai käyttäjänimeä
DocType: Workflow State,question-sign,Kysymys-merkki
apps/dataent/dataent/core/doctype/doctype/doctype.py +158,"Field ""route"" is mandatory for Web Views",Kentän &quot;reitti&quot; on pakollinen Web-näkymille
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +220,Insert Column Before {0},Lisää sarake ennen {0}
DocType: Email Account,Add Signature,lisää allekirjoitus
apps/dataent/dataent/email/doctype/email_unsubscribe/email_unsubscribe.py +38,Left this conversation,Jätti keskustelun
,Background Jobs,Tausta-ajot
DocType: ToDo,ToDo,ToDo-tehtävät
DocType: DocField,No Copy,Ei Kopiota
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,IP-osoite
DocType: Data Import,Submit after importing,Lähetä tuonnin jälkeen
apps/dataent/dataent/www/login.html +33,Login with LDAP,Kirjaudu LDAP
DocType: Web Form,Breadcrumbs,muruset
apps/dataent/dataent/core/doctype/doctype/doctype.py +775,If Owner,mikäli omistaja
DocType: Data Migration Mapping,Push,Työntää
DocType: OAuth Authorization Code,Expiration time,vanhentumisaika
DocType: Web Page,Website Sidebar,Verkkosivu sivupalkki
DocType: Web Form,Show Sidebar,Näytä sivupalkki
apps/dataent/dataent/website/doctype/web_form/web_form.py +130,You need to be logged in to access this {0}.,Sinun tulee olla kirjautunut sisään päästäksesi tähän {0}.
apps/dataent/dataent/public/js/dataent/form/footer/assign_to.js +142,Complete By,suoritettu loppuun
apps/dataent/dataent/templates/includes/comments/comments.py +48,{0} by {1},{0} mennessä {1}
apps/dataent/dataent/utils/password_strength.py +198,All-uppercase is almost as easy to guess as all-lowercase.,All-isoja on lähes yhtä helppo arvata kaikki-pienillä kirjaimilla.
DocType: Feedback Trigger,Email Fieldname,Sähköposti fieldname
DocType: Website Settings,Top Bar Items,Ylävalikko nimikkeet
DocType: Notification,Print Settings,Tulostus asetukset
DocType: Page,Yes,Kyllä
DocType: DocType,Max Attachments,Liitteitä enintään
apps/dataent/dataent/integrations/doctype/google_maps_settings/google_maps_settings.py +16,Client key is required,Asiakkaan avain on pakollinen
DocType: Calendar View,End Date Field,Loppupäivän kenttä
DocType: Desktop Icon,Page,Sivu
apps/dataent/dataent/utils/bot.py +145,Could not find {0} in {1},Ei löytänyt {0} in {1}
apps/dataent/dataent/utils/password_strength.py +189,Names and surnames by themselves are easy to guess.,Ja sukunimet itse on helppo arvata.
apps/dataent/dataent/config/website.py +93,Knowledge Base,Tietovarasto
DocType: Workflow State,briefcase,salkku
apps/dataent/dataent/model/document.py +493,Value cannot be changed for {0},Kohteen {0} arvoa ei voi muuttaa
DocType: Feedback Request,Is Manual,on Manuaalinen
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +281,Please find attached {0} #{1},Ohessa {0} # {1}
